1,0.941
1,0.921
1,0.926
1,0.94
1,0.911
1,0.929
1,0.938
1,0.942
1,0.936
1,0.91
1,0.928
1,0.933
1,0.902
1,0.94
1,0.943
1,0.914
1,0.905
1,0.922
1,0.936
1,0.935
1,0.915
1,0.946
1,0.93
1,0.921
1,0.921
1,0.943
1,0.936
1,0.937
1,0.925
1,0.914
1,0.942
1,0.918
1,0.945
1,0.918
1,0.936
1,0.93
1,0.924
1,0.922
1,0.934
1,0.929
1,0.92
1,0.925
1,0.933
1,0.941
1,0.939
1,0.928
1,0.938
1,0.924
1,0.92
1,0.916
1,0.916
1,0.93
1,0.918
1,0.936
1,0.947
1,0.941
1,0.929
1,0.935
1,0.938
1,0.921
1,0.938
1,0.914
1,0.923
1,0.936
1,0.942
1,0.943
1,0.921
1,0.916
1,0.924
1,0.916
1,0.963
1,0.945
1,0.938
1,0.95
1,0.938
1,0.933
1,0.924
1,0.924
1,0.943
1,0.911
1,0.955
1,0.937
1,0.94
1,0.92
1,0.935
1,0.934
1,0.921
1,0.923
1,0.945
1,0.951
1,0.923
1,0.925
1,0.958
1,0.927
1,0.933
1,0.93
1,0.935
1,0.943
1,0.934
1,0.948
2,0.936
2,0.931
2,0.94
2,0.949
2,0.911
2,0.931
2,0.94
2,0.941
2,0.925
2,0.926
2,0.96
2,0.965
2,0.904
2,0.935
2,0.947
2,0.934
2,0.927
2,0.942
2,0.931
2,0.946
2,0.926
2,0.954
2,0.94
2,0.923
2,0.938
2,0.95
2,0.96
2,0.953
2,0.929
2,0.927
2,0.951
2,0.91
2,0.946
2,0.955
2,0.938
2,0.921
2,0.923
2,0.956
2,0.935
2,0.922
2,0.947
2,0.922
2,0.944
2,0.958
2,0.948
2,0.951
2,0.935
2,0.947
2,0.911
2,0.949
2,0.926
2,0.941
2,0.929
2,0.939
2,0.949
2,0.934
2,0.926
2,0.941
2,0.932
2,0.935
2,0.947
2,0.942
2,0.945
2,0.938
2,0.953
2,0.949
2,0.935
2,0.937
2,0.949
2,0.942
2,0.969
2,0.946
2,0.943
2,0.953
2,0.938
2,0.955
2,0.935
2,0.958
2,0.937
2,0.918
2,0.975
2,0.936
2,0.937
2,0.938
2,0.943
2,0.953
2,0.925
2,0.947
2,0.936
2,0.953
2,0.935
2,0.958
2,0.952
2,0.947
2,0.941
2,0.959
2,0.918
2,0.946
2,0.922
2,0.956
3,0.952
3,0.945
3,0.948
3,0.946
3,0.94
3,0.93
3,0.941
3,0.944
3,0.947
